inf,1.233444348175285,1.114704910460472,1.1021354672643402,1.0961403906565448,1.1503787202776041
1.233444348175285,inf,1.2328880742310224,1.2270885433325789,1.2271610517389013,1.2279221428220222
1.114704910460472,1.2328880742310224,inf,1.1686441566020274,1.059825816428824,1.1628042151435565
1.1021354672643402,1.2270885433325789,1.1686441566020274,inf,1.155143436982901,1.1853760389263264
1.0961403906565448,1.2271610517389013,1.059825816428824,1.155143436982901,inf,1.1355404911246285
1.1503787202776041,1.2279221428220222,1.1628042151435565,1.1853760389263264,1.1355404911246285,inf
